level_0,Date,Close,High,Low,Open,Volume,Month,Year,Daily Price Change,Percentage Price Change,MA7,MA30,Daily Return,Monthly Return,Volatility,High Low Difference
466,2024-04-16,167.69790649414062,172.0343988146065,166.59892920522176,170.04436539186383,73711200,April,2024,-2.3464588977232097,-1.3799098207787375,169.6638902936663,169.81829528808595,-1.916730179865811,-1.916730179865811,1.5923746180623295,5.435469609384739
467,2024-04-17,166.3316192626953,168.95529649982927,166.3316192626953,167.92563121825307,50901200,April,2024,-1.594011955557761,-0.9492368401378956,169.6002458844866,169.74833119710286,-0.8147312390528016,-0.8147312390528016,1.5128300024845185,2.623677237133961
468,2024-04-18,165.381103515625,166.96521980912772,164.8959794200199,166.3612771717957,43122900,April,2024,-0.980173656170706,-0.5891837769185395,169.22825840541296,169.6796854654948,-0.5714582418446357,-0.5714582418446357,1.5126251923395062,2.0692403891078186
469,2024-04-19,163.36138916015625,164.74747975255278,162.45052746983075,164.559379327856,68149400,April,2024,-1.1979901676997429,-0.727998715474586,168.83506338936942,169.54767557779948,-1.2212485662111527,-1.2212485662111527,1.5281932382285188,2.2969522827220317
470,2024-04-22,164.1930389404297,165.59893510418706,163.13367296874276,163.8762247169617,48116400,April,2024,0.31681422346798627,0.19332531245162068,167.53382873535156,169.38629353841145,0.5090858889906347,0.5090858889906347,1.5183677691777773,2.4652621354443056
471,2024-04-23,165.24252319335938,165.39104261951863,163.28219064755024,163.70792820716713,49537800,April,2024,1.5345949861922463,0.9373980863347471,166.1689453125,169.19322967529297,0.6391770684690545,0.6391770684690545,1.5058894103127152,2.1088519719683916
472,2024-04-24,167.34149169921875,167.6187098522012,164.5593998092657,164.8861093338651,48251800,April,2024,2.4553823653536426,1.4891383969658287,165.64986746651786,169.05429128011068,1.2702350855555933,1.2702350855555933,1.5253368159029428,3.0593100429354934
473,2024-04-25,168.20281982421875,168.91567070440144,166.48009434590165,167.84639438412742,50558300,April,2024,0.3564254400913285,0.21235215769701052,165.7219979422433,169.01336822509765,0.5147128283929492,0.5147128283929492,1.513311170330001,2.4355763584997874
474,2024-04-26,167.6186981201172,169.63843239437367,167.49987955768665,168.19293999888993,44838400,April,2024,-0.5742418787727388,-0.3414185391946468,165.90586635044642,168.8912592569987,-0.34727224235122645,-0.34727224235122645,1.4998003651780407,2.138552836687012
475,2024-04-29,171.7769775390625,174.28185098854456,171.38095596804143,171.64826373021612,68169400,April,2024,0.12871380884638484,0.07498695649417553,166.81956263950892,168.92030131022136,2.4807968714596784,2.4807968714596784,1.5693844218822735,2.9008950205031283
476,2024-04-30,168.6384735107422,173.2521991943247,168.31174889120035,171.60868084411632,65934800,April,2024,-2.970207333374134,-1.7308024971488316,167.57343183244978,168.8084243774414,-1.8270807143562662,-1.8270807143562662,1.600624086578641,4.940450303124351
477,2024-05-01,167.6186981201172,170.99483730573115,167.43058257791944,167.8959162536964,50383100,May,2024,-0.2772181335792254,-0.16511308896896543,168.06281171526228,168.5846684773763,-0.6047109947067031,,1.5809232832235505,3.564254727811715
478,2024-05-02,171.31166076660156,171.69778712393833,169.19291342760516,170.79682058773386,94214900,May,2024,0.5148401788677006,0.30143428729883215,168.9298313685826,168.3985356648763,2.20319253633503,2.20319253633503,1.6116679021054443,2.5048736963331635
479,2024-05-03,181.5588531494141,185.14289799826796,180.84600228009177,184.796367814728,163224100,May,2024,-3.2375146653139097,-1.7519363089212647,170.96088300432478,168.79489390055338,5.981608220337975,5.981608220337975,1.790144833273457,4.296895718176188
480,2024-05-06,179.9054412841797,182.37070337959045,178.62824383792136,180.5390848280799,78569700,May,2024,-0.6336435439002059,-0.35097305633492004,172.6326860700335,169.1061055501302,-0.9106754292360075,-0.9106754292360075,1.801413171618011,3.742459541669092
481,2024-05-07,180.58859252929688,183.06376520709568,179.51933122687228,181.6281680754234,77305800,May,2024,-1.039575546126514,-0.5723647147587907,174.48552812848772,169.4872817993164,0.37972795055045694,0.37972795055045694,1.791229797178594,3.5444339802234026
482,2024-05-08,180.9252471923828,181.25197183429347,179.64804949152685,181.03415540635305,45057100,May,2024,-0.10890821397023842,-0.06015893173626864,175.79242379324776,169.91730244954428,0.18642078016712915,0.18642078016712915,1.7831894516116726,1.603922342766623
483,2024-05-09,182.73703002929688,182.82613260743543,180.3014538094045,180.7469818073505,48983000,May,2024,1.990048221946381,1.101013251810466,177.80650329589844,170.28890787760417,1.0013985693149596,1.0013985693149596,1.7544147184654222,2.5246787980309193
484,2024-05-10,181.4779357910156,183.50040923773955,180.5658387363955,183.3120385724197,50759500,May,2024,-1.8341027814041126,-1.0005359144372439,179.78639439174108,170.67893829345704,-0.6890197559188849,-0.6890197559188849,1.7464408071693787,2.934570501344041
485,2024-05-13,184.6802215576172,185.4931866387208,183.0344740478803,183.84743912898392,72044800,May,2024,0.8327824286332657,0.45297472326987437,181.6961887904576,171.22356363932292,1.7645592852065795,1.7645592852065795,1.7556481539800328,2.4587125908404914
486,2024-05-14,185.82034301757807,186.6828817403559,184.6901339480471,185.89965779253163,52393600,May,2024,-0.07931477495355921,-0.04266536899281243,182.30497305733817,171.84546610514323,0.6173489777870911,0.6173489777870911,1.7456046394432485,1.9927477923087906
487,2024-05-15,188.09066772460935,189.0126735344407,185.76084369802737,186.2962145979737,70400000,May,2024,1.7944531266356591,0.9632257587778045,183.47429112025665,172.5163141886393,1.2217848003953646,1.2217848003953646,1.7524895119557213,3.2518298364133216
488,2024-05-16,188.20965576171875,189.458844598736,188.0312088580003,188.83425018022737,52845200,May,2024,-0.6245944185086216,-0.3307633111644183,184.56301443917408,173.21852060953776,0.0632609998937328,0.0632609998937328,1.7457939299336007,1.4276357407356954
489,2024-05-17,188.2393798828125,189.1713095252472,187.55530322495105,187.8824709799172,41282900,May,2024,0.35690890289529875,0.189963917886437,185.6078905378069,173.89663645426432,0.015793090409443877,0.015793090409443877,1.7472579651829658,1.6160063002961635
490,2024-05-20,189.3993225097656,190.27176982167657,187.38675756521695,187.7040166341828,44361300,May,2024,1.6953058755827897,0.9031803932500703,186.55964660644528,174.6507095336914,0.6162061454278112,0.6162061454278112,1.736011215263064,2.8850122564596177
491,2024-05-21,190.69808959960935,191.07481584379752,189.28036268210627,189.44890089382773,42309400,May,2024,1.24918870578162,0.6593802866566637,187.8768114362444,175.4078119913737,0.6857295330487734,0.6857295330487734,1.7358073405800478,1.7944531616912514
492,2024-05-22,189.26052856445312,191.16405275409195,188.6359493447312,190.61877317517173,34648500,May,2024,-1.3582446107186001,-0.7125450385049025,188.5311410086495,176.17937113444012,-0.7538413406104505,-0.7538413406104505,1.7259227673209643,2.5281034093607673
493,2024-05-23,185.2750701904297,189.35968258649527,185.02721720275105,189.3398501117122,51005900,May,2024,-4.064779921282508,-2.146816910906104,188.45324489048548,176.57848409016927,-2.1058053701177193,-2.1058053701177193,1.6242263006648028,4.332465383744221
494,2024-05-24,188.3484344482422,188.94328765804343,186.42509288132968,187.1984081051696,36327000,May,2024,1.1500263430725965,0.6143355356026866,188.49006870814733,177.03020833333332,1.6588115468819664,1.6588115468819664,1.6412419110951684,2.518194776713756
495,2024-05-28,188.3583526611328,191.34249703943843,187.47599667367732,189.8652878598297,52280100,May,2024,-1.5069351986968798,-0.7936865214716828,188.51131112234933,177.60965220133463,0.005265885495497891,0.005265885495497891,1.5759815883985264,3.8665003657611123
496,2024-05-29,188.65576171875,190.5989356775744,187.8824616554793,187.98160889548623,53068000,May,2024,0.6741528232637677,0.3586270099638217,188.57079424176897,178.3082473754883,0.15789533801680022,0.15789533801680022,1.518223527309711,2.716474022095099
497,2024-05-30,189.6471710205078,190.52952698465035,188.99285067972127,189.12172393667825,49889100,May,2024,0.5254470838295617,0.27783539240869654,188.606201171875,179.08543243408204,0.5255123367161385,0.5255123367161385,1.5007356999710941,1.536676304929074
498,2024-05-31,190.59896850585935,190.9162276263297,188.27906791647348,189.79592715782172,75158300,May,2024,0.803041348037624,0.4231077874341676,188.592041015625,179.9260279337565,0.5018780297274317,0.5018780297274317,1.4883138598436674,2.6371597098562063
499,2024-06-03,192.3636474609375,193.3154095298356,190.8666209557148,191.24334718637152,50080500,June,2024,1.1203002745659774,0.5857982988941394,189.03534371512276,180.89276987711588,0.9258596564880595,,1.4546950692246503,2.4487885741207833
500,2024-06-04,192.68089294433597,193.64256361833955,191.37222208281784,192.96839571544555,47471400,June,2024,-0.2875027711095868,-0.14898956383175987,190.09331839425224,181.8423650105794,0.1649196652204754,0.1649196652204754,1.4564360063610708,2.270341535521709
501,2024-06-05,194.18783569335935,195.20898869639487,193.19642383583025,193.7218709101011,54156800,June,2024,0.46596478325824364,0.24053287378918617,190.9275185721261,182.8072087605794,0.7820924669778906,0.7820924669778906,1.4569890089597781,2.0125648605646234
502,2024-06-06,192.8097686767578,194.8124248113502,192.50243342955557,194.0093836485974,41181800,June,2024,-1.199614971839594,-0.6183283247847515,191.56343514578683,183.6561513264974,-0.7096567154585509,-0.7096567154585509,1.4680183084316305,2.309991381794646
503,2024-06-07,195.1990966796875,195.24867030234284,192.4727138388465,192.97832848334124,53103900,June,2024,2.220768196346256,1.150786315644745,192.4981972830636,184.5560272216797,1.2392152219918628,1.2392152219918628,1.4744935611285361,2.7759564634963567
504,2024-06-10,191.46145629882807,195.60556579928584,190.49978557066368,195.20899197297103,97010200,June,2024,-3.7475356741429664,-1.919755660979929,192.75738089425224,185.35078582763668,-1.9147836462546364,-1.9147836462546364,1.5324689962625193,5.105780228622166
505,2024-06-11,205.3709716796875,205.38089548057215,191.96709351098235,191.9869108572612,172373300,June,2024,13.384060822426306,6.971340266200291,194.86766706194197,186.4705856323242,7.264916735590798,7.264916735590798,1.9441263526440196,13.413801969589798
506,2024-06-12,211.2401580810547,218.3089152196564,205.1231328450552,205.58909768640683,198134300,June,2024,5.651060394647857,2.748715986519695,197.56431143624442,187.89064178466793,2.857846147079268,2.857846147079268,1.929309804209674,13.185782374601189
507,2024-06-13,212.40008544921875,214.88852380834692,209.782758705521,212.8957913864929,97862700,June,2024,-0.4957059372741526,-0.2328397071853072,200.38133893694197,189.383354695638,0.5491036262711857,0.5491036262711857,1.9123637900655621,5.105765102825927
508,2024-06-14,210.6651153564453,213.32209192759063,209.48533280144244,212.01343611534224,70122700,June,2024,-1.3483207588969321,-0.6359600521560349,202.73523603166853,190.69513651529945,-0.8168405813510082,-0.8168405813510082,1.9159567939189943,3.836759126148195
509,2024-06-17,214.80923461914065,217.0696527520261,210.89316027395952,211.5375720180444,93728300,June,2024,3.271662601096267,1.546610642206478,205.87801688058036,191.80348256429033,1.9671597054327083,1.9671597054327083,1.6577952717044637,6.176492478066564
510,2024-06-18,212.44964599609372,216.7523850703462,211.1707313217612,215.7213082393038,79943300,June,2024,-3.2716622432100735,-1.516615243024929,208.3423810686384,192.8882893880208,-1.0984577209776414,-1.0984577209776414,1.6639416193458583,5.581653748585012
511,2024-06-20,207.87925720214844,212.4001085490653,207.0563985691976,212.09275812722348,86172500,June,2024,-4.213500925075039,-1.9866312090427798,210.68778119768416,193.7979782104492,-2.1512809647276643,-2.1512809647276643,1.7364446354998393,5.343709979867697
512,2024-06-21,205.70806884765625,210.0702753319445,205.33132746963065,208.5831574221536,241805100,June,2024,-2.8750885744973402,-1.3783896121000887,210.7359379359654,194.62407226562496,-1.0444468504045346,-1.0444468504045346,1.7581352303111206,4.738947862313836
513,2024-06-24,206.35247802734372,210.87331399723783,204.8157865138524,205.93608683303725,80727000,June,2024,0.4163911943064704,0.20219438016420102,210.0376979282924,195.41125386555987,0.3132639294595174,0.3132639294595174,1.7550906581027859,6.057527483385428
514,2024-06-25,207.2745056152344,209.5646648210329,206.81844945769743,207.3538052595708,55549700,June,2024,-0.0792996443364018,-0.038243640736244255,209.30547223772322,196.27113952636716,0.4468216697492311,0.4468216697492311,1.7425374016967603,2.746215363335466
515,2024-06-26,211.4185791015625,213.01475280094436,208.8309935423844,209.68360834691896,66213200,June,2024,1.7349707546435411,0.8274231678487015,209.4131099155971,197.16241811116532,1.9993165459628592,1.9993165459628592,1.7491202244248658,4.183759258559974
516,2024-06-27,212.2613067626953,213.88722177256452,210.5263358320774,212.8462361886446,49772700,June,2024,-0.5849294259492979,-0.27481314042634875,209.0491202218192,198.04378356933591,0.398606245824773,0.398606245824773,1.7489241715563582,3.3608859404871225
517,2024-06-28,208.8111724853516,214.21437951883613,208.4939285392998,213.9169529190877,82542700,June,2024,-5.105780433736101,-2.38680495587805,208.52933829171317,198.73446706136065,-1.6254183722711701,-1.6254183722711701,1.783017066242534,5.720450979536338
518,2024-07-01,214.88853454589844,215.6420021622164,210.10001313722785,210.26855134899324,60402900,July,2024,4.619983196905196,2.197182206880371,209.5306636265346,199.6237630208333,2.910458280661765,,1.8412826734308325,5.541989024988538
519,2024-07-02,218.3782958984375,218.48735180877676,213.2526983679821,214.293668724795,58046200,July,2024,4.084627173642502,1.9060885923270807,211.34069606236048,200.62839355468748,1.62398676128237,1.62398676128237,1.8513210629298786,5.234653440794659
520,2024-07-03,219.64732360839844,219.64732360839844,217.1489612238199,218.1106320389385,37369800,July,2024,1.536691569459947,0.7045468417081141,213.23995971679688,201.63666025797522,0.5811143935984919,0.5811143935984919,1.8512643491987402,2.4983623845785417
521,2024-07-05,224.39617919921875,224.50523511983303,219.74645469045157,219.74645469045157,60412400,July,2024,4.649724508767179,2.1159497272968832,215.6859130859375,202.75992991129553,2.162036628903752,2.162036628903752,1.875523315743329,4.75878042938146
522,2024-07-08,225.86346435546875,225.8932055019905,221.3327047505454,225.13972278278516,59085900,July,2024,0.7237415726835934,0.3214632956538991,217.74946812220983,203.98002777099606,0.6538815239573781,0.6538815239573781,1.859042790493318,4.560500751445119
523,2024-07-09,226.7160797119141,227.4298975332092,224.4259205051531,225.97252074204383,48076100,July,2024,0.7435589698702643,0.32904840262372653,219.81443568638392,205.36139475504558,0.37749148977166413,0.37749148977166413,1.7879941368842123,3.003977028056113
524,2024-07-10,230.9791412353516,231.07828847688276,227.28117906796425,227.3307526887298,62627700,July,2024,3.6483885466217885,1.6048812153529028,222.98128836495536,206.78241831461588,1.880352522350659,1.880352522350659,1.7925841321399174,3.797109408918516
525,2024-07-11,225.6156311035156,230.39422897123265,223.83108651749723,229.40281699319425,64710600,July,2024,-3.7871858896786534,-1.650889007954514,224.51373073032923,208.02432759602866,-2.322075535977053,-2.322075535977053,1.8721733500528752,6.5631424537354235
526,2024-07-12,228.5601043701172,230.64207551688347,226.71607753741577,226.9540218514806,53046500,July,2024,1.6060825186365832,0.7076686747096328,225.96827479771204,209.3544723510742,1.305083895206982,1.305083895206982,1.8741235277610726,3.925997979467695
527,2024-07-15,232.3869781494141,235.19267606238645,231.0882307861392,234.44911702590872,62631300,July,2024,-2.062138876494629,-0.8795677725955112,227.78822544642858,210.7791325887044,1.6743402309179478,1.6743402309179478,1.8830333421923924,4.104445276247247
528,2024-07-16,232.80337524414065,234.2409196318231,230.3347538954296,232.9818221444648,43234300,July,2024,-0.17844690032413268,-0.07659262799201703,228.989253452846,212.18594614664713,0.17918262806397856,0.17918262806397856,1.8851043082953316,3.90616573639349
529,2024-07-17,226.91436767578125,229.47221227385296,224.69359950369105,227.479464610192,57345900,July,2024,-0.5650969344107466,-0.24841668032720876,229.1393824986049,213.33763682047527,-2.529605750854602,-2.529605750854602,1.9734282042525315,4.778612770161914
530,2024-07-18,222.2547149658203,228.46096321097224,220.36112971273343,228.3023336745397,66034600,July,2024,-6.047618708719398,-2.6489517699546092,228.50204467773438,214.32343088785808,-2.0534850911770874,-2.0534850911770874,2.0299094747731994,8.099833498238809
531,2024-07-19,222.3836212158203,224.85224251867805,221.36246807560823,222.8892510128404,49151500,July,2024,-0.5056297970200774,-0.2268524815451727,227.27411324637276,215.26329040527344,0.057999331991598346,0.057999331991598346,2.0307034325959403,3.4897744430698197
532,2024-07-22,222.03662109375,225.82380677595344,221.174082433242,225.06041535891617,48201800,July,2024,-3.023794265166174,-1.343547802639555,226.76282610212053,216.23751881917318,-0.15603672616408826,-0.15603672616408826,2.022087026571103,4.649724342711437
533,2024-07-23,223.07760620117188,224.9910392063895,220.7676144514488,222.44310313331528,39960300,July,2024,0.634503067856599,0.28524285937349414,225.97961207798548,217.16680246988932,0.4688348716054058,0.4688348716054058,2.0171430097219685,4.223424754940709
534,2024-07-24,216.6631622314453,222.86941075843336,215.26528287042115,222.07627816799848,61777600,July,2024,-5.413115936553169,-2.4375029972621394,223.7333526611328,218.00685933430992,-2.8754315948423814,-2.8754315948423814,2.063325597404656,7.604127888012215
535,2024-07-25,215.6222076416016,218.95335266428123,212.7768448313927,217.0498282561097,51391200,July,2024,-1.4276206145081005,-0.6577386519852796,221.27890014648438,218.34856719970705,-0.4804483508515145,-0.4804483508515145,1.6148681697347418,6.176507832888518
536,2024-07-26,216.08816528320312,217.60502442671483,214.15489978899527,216.82180047841348,41601300,July,2024,-0.7336351952103541,-0.3383585938275584,219.7322998046875,218.51016743977868,0.21609909605231348,0.21609909605231348,1.533512595835686,3.4501246377195685
537,2024-07-29,216.36573791503903,217.41663210574904,213.8971168447476,215.0967318967012,36311800,July,2024,1.2690060183378478,0.5899699205784678,218.8910173688616,218.64235585530602,0.12845341690606027,0.12845341690606027,1.5310633109668874,3.519515261001459
538,2024-07-30,216.92092895507807,218.43778796730905,214.2639371695869,217.3075789949067,41643800,July,2024,-0.38665003982862345,-0.17792754473496106,218.11063276018416,218.85088297526042,0.2565984085045159,0.2565984085045159,1.5220664910197315,4.173850797722139
539,2024-07-31,220.1727600097656,221.89782218872543,218.7352157578384,219.53825698895488,50036300,July,2024,0.6345030208107119,0.2890170622255756,217.84436689104353,219.02966715494793,1.4990858974981425,1.4990858974981425,1.5046595328318093,3.162606430887024
540,2024-08-01,216.48471069335935,222.55214689360596,215.1562223313537,222.44309097566543,62501000,August,2024,-5.958380282306081,-2.678608832565588,216.90252467564173,219.16416931152344,-1.6750706655276781,,1.5239656932029577,7.395924562252276
541,2024-08-02,217.9718170166016,223.6625266661827,215.8402875210575,217.2679079240609,105568600,August,2024,0.7039090925406981,0.32398208242826515,217.08947535923548,219.5005879720052,0.6869336492537181,0.6869336492537181,1.4681330361553107,7.822239145125224
542,2024-08-05,207.4727935791016,211.6664621054212,194.3167520967801,197.3802115476467,119548600,August,2024,10.092582031454896,5.113269436849596,215.92527335030692,219.55941212972004,-4.8166884972566715,-4.8166884972566715,1.7161936239004523,17.349710008641097
543,2024-08-06,205.4502868652344,208.18659343179937,199.343200967242,203.5368691310161,69660500,August,2024,1.9134177342183136,0.9400840950278411,214.40557643345423,219.52933909098311,-0.974829845868963,-0.974829845868963,1.7252841245773907,8.843392464557354
544,2024-08-07,208.01808166503903,211.8052677945223,204.6175304986164,205.12314519344287,63516400,August,2024,2.894936471596168,1.4113163431001787,213.21305411202567,219.5541249593099,1.2498375344148327,1.2498375344148327,1.738634352664701,7.187737295905919
545,2024-08-08,211.47808837890625,212.36044444161047,207.0365669160157,211.27980900719396,47161100,August,2024,0.19827937171228882,0.09384681510457893,212.43550545828683,219.556108601888,1.6633201720601898,1.6633201720601898,1.7265290124355415,5.3238775255947814
546,2024-08-09,214.3829345703125,214.91829038971971,210.1496011292121,210.27848952903548,42201600,August,2024,4.1044450412770175,1.9519091327267077,211.60838753836495,219.6268295288086,1.3735920414608804,1.3735920414608804,1.7430863737816955,4.768689260507614
547,2024-08-12,215.9114532470703,217.8767166928247,213.9958208022464,214.46232494953352,38028100,August,2024,1.449128297536788,0.6757029692174565,211.5264936174665,219.8635055541992,0.7129852382240287,0.7129852382240287,1.7177754450477065,3.880895890578273
548,2024-08-13,219.62364196777344,220.23902400333972,217.38044783379533,217.38044783379533,44155300,August,2024,2.2431941339781076,1.031920835719875,211.76246861049108,220.0213424682617,1.7193107011582276,1.7193107011582276,1.664122419887982,2.858576169544392
549,2024-08-14,220.0702972412109,221.3705477847693,218.06532277692483,218.92885985517657,41960600,August,2024,1.1414373860343403,0.5213736493166828,213.5621119907924,220.07774251302084,0.20337303827382414,0.20337303827382414,1.6388762942004806,3.305225007844456
550,2024-08-15,223.0479736328125,223.6732909687273,221.10255033510867,222.9288713384501,46414000,August,2024,0.11910229436239206,0.05342614155237489,216.07606724330358,220.19109751383465,1.353056922687701,1.353056922687701,1.6536765507789413,2.5707406336186125
551,2024-08-16,224.3680877685547,225.1422830006272,221.98593577772976,222.25393109506464,44340200,August,2024,2.1141566734900437,0.9512347714496694,218.41178240094865,220.1901611328125,0.5918521088720485,0.5918521088720485,1.6092547876629038,3.1563472228974376
552,2024-08-19,224.20925903320312,224.30852103873067,221.38045847347976,224.0405257400108,40687800,August,2024,0.1687332931923322,0.0753137373852353,220.23052106584822,220.13502095540363,-0.07078936088067422,-0.07078936088067422,1.6047241848216829,2.9280625652509116
553,2024-08-20,224.82464599609372,225.47973889834265,223.7725353535306,224.0901616619868,30299000,August,2024,0.7344843341069236,0.327762865026982,221.7221941266741,220.0719731648763,0.2744699150892149,0.2744699150892149,1.603972245822033,1.707203544812046
554,2024-08-21,224.7154541015625,226.2836998547364,223.37550792716291,224.8345715346964,34765500,August,2024,-0.11911743313390843,-0.052980034307369084,222.9799085344587,219.86318359374997,-0.048567582102687634,-0.048567582102687634,1.5635125775674155,2.9081919275734833
555,2024-08-22,222.85939025878903,226.64103964823343,222.2340729078472,226.09512887719345,43695300,August,2024,-3.2357386184044117,-1.4311403498489106,223.44215829031808,219.77130889892578,-0.8259618147733572,-0.8259618147733572,1.5125496310966648,4.406966740386224
556,2024-08-23,225.1521759033203,226.52191275369316,222.66085720360695,223.9809630537733,38677300,August,2024,1.171212849547004,0.5229073192554402,224.1681409563337,219.6577112833659,1.0288036962987412,1.0288036962987412,1.5049641436604009,3.8610555500862063
557,2024-08-26,225.4896545410156,225.58891654674125,222.22414052811973,225.0727813784282,30602200,August,2024,0.41687316258739315,0.18521704847396878,224.51695251464844,219.42780049641925,0.14988913002564885,0.14988913002564885,1.4704608449044791,3.3647760186215123
558,2024-08-27,226.33334350585935,227.1472495725316,223.21670725505916,224.31844891527624,35934600,August,2024,2.0148945905831113,0.898229548361457,224.79770333426336,219.21213277180988,0.37415861342333656,0.37415861342333656,1.4721205282006633,3.9305423174724297
559,2024-08-28,224.80479431152344,228.14971479709,224.0008084384826,226.22414704916855,38052200,August,2024,-1.419352737645113,-0.6274099189493793,224.88277980259483,219.14181365966795,-0.6753530746548386,-0.6753530746548386,1.4031791726857,4.148906358607405
560,2024-08-29,228.08026123046875,231.1869775896776,227.1770435151196,228.38796742499144,51906300,August,2024,-0.30770619452269443,-0.13472959980860338,225.34786769321983,219.33599853515622,1.4570271639342103,1.4570271639342103,1.373951001064929,4.009934074558004
561,2024-08-30,227.29612731933597,228.68570457235603,225.78743262658827,228.4772755570311,52990800,August,2024,-1.1811482376951403,-0.5169653020483034,225.71653529575892,219.49974873860674,-0.34379735751900453,-0.34379735751900453,1.3762860322413064,2.8982719457677604
562,2024-09-03,221.11248779296875,227.2961293418145,219.52438650802387,226.84948058831637,50190600,September,2024,-5.736992795347618,-2.52898652466348,225.46697780064173,219.46894429524735,-2.7205212861720285,,1.4681654448872734,7.771742833790626
563,2024-09-04,219.20677185058597,220.12984491677884,215.8618360334932,220.01074262314265,43840200,September,2024,-0.8039707725566814,-0.36542341658916466,224.61763436453683,219.33991648356115,-0.8618762157690196,-0.8618762157690196,1.4735007554322515,4.268008883285631
564,2024-09-05,220.7253875732422,223.80231295165623,219.8717857931132,219.9809679444758,36615400,September,2024,0.7444196287663942,0.33840183345055974,223.93702479771204,219.4753239949544,0.692777741232975,0.692777741232975,1.3783128819403059,3.9305271585430432
565,2024-09-06,219.17698669433597,223.56409767944487,218.1347962348173,222.2836874978132,48423000,September,2024,-3.1067008034772243,-1.3976287861914238,222.9146881103516,219.59381663004555,-0.701505565775673,-0.701505565775673,1.3819501473295337,5.429301444627583
566,2024-09-09,219.26634216308597,219.6236642204836,215.0975949236184,219.1770154350509,67180000,September,2024,0.08932672803507558,0.04075551802627129,222.1234806605748,219.69975585937496,0.04076863638726724,0.04076863638726724,1.3816549540277883,4.526069296865188
567,2024-09-10,218.4722595214844,219.83206111139577,215.1174037589381,217.29111136152255,51591000,September,2024,1.1811481599618503,0.5435786823312302,220.75090898786274,219.7699732462565,-0.36215437069266887,-0.36215437069266887,1.3836948082594753,4.714657352457664
568,2024-09-11,221.0032958984375,221.43008920211523,216.26878297144037,219.8122275598596,44587100,September,2024,1.1910683385779066,0.5418571804671573,219.8519330705915,219.9060521443685,1.158516134953147,1.158516134953147,1.3982467673990382,5.161306230674853
569,2024-09-12,221.11248779296875,221.8866830044339,218.1844402475294,220.84449248276732,37455600,September,2024,0.2679953102014281,0.12135023481391095,219.8519330705915,219.9373764038086,0.04940736023295589,0.04940736023295589,1.3720221624333269,3.7022427569044964
570,2024-09-13,220.844482421875,222.37301734416337,220.2588759685165,221.91644846858935,36766600,September,2024,-1.0719660467143513,-0.4830493882322924,220.0858917236328,220.08270212809245,-0.1212077046253035,-0.1212077046253035,1.3345078586217356,2.1141413756468808
571,2024-09-16,214.71047973632807,215.60377723416104,212.32832783334672,214.92882889414332,59357400,September,2024,-0.2183491578152541,-0.10159137745211248,219.22661917550224,219.97399088541667,-2.7775213662930787,-2.7775213662930787,1.4264778914571126,3.275449400814324
572,2024-09-17,215.1769561767578,215.2861383219032,212.90400170360135,214.1447010142284,45519300,September,2024,1.0322551625294238,0.48203628557721717,218.65518624441964,220.23079630533854,0.21725834761423535,0.21725834761423535,1.1051234516793986,2.3821366183018426
573,2024-09-18,219.0479736328125,221.05294820219595,215.92140190435077,215.931337193002,59894900,September,2024,3.1166364398104918,1.4433460563553149,218.62399074009485,220.68405253092445,1.7989925709678722,1.7989925709678722,1.125560093373301,5.131546297845176
574,2024-09-19,227.1671142578125,228.1100580083486,222.95867118282092,223.31599325006152,66781300,September,2024,3.851121007750976,1.7245164359717953,219.8661128452846,221.32235361735027,3.7065581983469986,3.7065581983469986,1.2816207036459526,5.1513868255276805
575,2024-09-20,226.5020751953125,231.3556905514529,225.92638886705737,228.2589097535001,318679900,September,2024,-1.7568345581875917,-0.7696674623062124,220.65165274483817,221.82315317789713,-0.2927532291250756,-0.2927532291250756,1.2595372169697134,5.42930168439554
576,2024-09-23,224.78494262695312,227.742765583781,224.12984974700805,225.64846451262724,54146000,September,2024,-0.8635218856741176,-0.3826845830922085,221.17628914969308,222.16988677978514,-0.7581089784182704,-0.7581089784182704,1.253301924943691,3.6129158367729417
577,2024-09-24,225.6782684326172,227.64354731931363,224.05047131587077,226.9487434922604,43556100,September,2024,-1.2704750596432177,-0.5598070472183709,221.86683000837053,222.49544728597004,0.39741354346256585,0.39741354346256585,1.2498691796601165,3.59307600344286
578,2024-09-25,224.68569946289065,225.59885242729763,222.3531936181764,223.2564112941643,42308700,September,2024,1.4292881687263446,0.640200279329539,223.29186139787947,222.6641825358073,-0.43981592761240806,-0.43981592761240806,1.218462370011558,3.245658809121238
579,2024-09-26,225.8271484375,226.799852535932,223.73284722402752,225.608784129346,36636700,September,2024,0.2183643081540083,0.0967889211391768,224.81331743512834,222.8560775756836,0.5080203045133569,0.5080203045133569,1.2207662326269284,3.0670053119044667
580,2024-09-27,226.09510803222656,227.81224676693589,225.60876359989413,226.76013618443497,34026000,September,2024,-0.6650281522084072,-0.293273837014945,225.82005092075892,222.95764872233073,0.11865694473873756,0.11865694473873756,1.1974211180113967,2.203483167041753
581,2024-09-30,231.266357421875,231.266357421875,227.9412771261621,228.3283747151782,54541900,September,2024,2.9379827066968005,1.286735698251128,226.40565708705358,223.18759104410807,2.287200919407484,2.287200919407484,1.2620324955114615,3.325080295712894
